held_out_identity,subj,metric,time_ms,beta_uV
F_2,s19,G,380.0,-0.16291651228917614
F_2,s19,G,400.0,-0.05438267509860435
F_2,s19,G,420.0,-0.23084913745466387
F_2,s19,G,440.0,-0.19583708671618993
F_2,s19,G,460.0,-0.027018683630245045
F_2,s19,G,480.0,0.14546744400689252
F_2,s19,G,500.0,-0.13488206298692132
F_2,s19,G,520.0,-0.20518366132964727
F_2,s19,G,540.0,0.037717137135245965
F_2,s19,G,560.0,0.12228230768192092
F_2,s19,G,580.0,0.04623327838911413
F_2,s19,G,600.0,-0.20229945554962214
F_2,s19,G,620.0,-0.35110074353654164
F_2,s19,G,640.0,-0.08085364052003254
F_2,s19,G,660.0,-0.0629641457314252
F_2,s19,G,680.0,-0.04272925824780633
F_2,s19,G,700.0,-0.047006088486383824
F_2,s19,G,720.0,-0.20812176053907588
F_2,s19,G,740.0,-0.3228668842113168
F_2,s19,G,760.0,-0.3202828619795739
F_2,s19,G,780.0,-0.31871788500403575
F_2,s19,G,800.0,-0.3355665398898479
F_2,s19,G,820.0,-0.32604166950902935
F_2,s19,G,840.0,-0.29413576735083746
F_2,s19,G,860.0,-0.3130306564249312
F_2,s19,G,880.0,-0.18523650563462163
F_2,s19,G,900.0,-0.13483328762330277
F_2,s19,G,920.0,-0.08811280886272654
F_2,s19,G,940.0,-0.0950887484934935
F_2,s19,G,960.0,-0.0790466642032502
F_2,s19,G,980.0,-0.12889621581190142
F_2,s19,A,0.0,0.022995816946866005
F_2,s19,A,20.0,0.08071811332891093
F_2,s19,A,40.0,0.04573839101074614
F_2,s19,A,60.0,0.15126012634846533
F_2,s19,A,80.0,0.2560550725227596
F_2,s19,A,100.0,0.13608672582292333
F_2,s19,A,120.0,0.1350732952756854
F_2,s19,A,140.0,-0.00870516407592549
F_2,s19,A,160.0,0.11899696583225682
F_2,s19,A,180.0,0.1659112044192066
F_2,s19,A,200.0,0.18376954565367654
F_2,s19,A,220.0,0.3046691328867198
F_2,s19,A,240.0,0.39683504819544474
F_2,s19,A,260.0,0.4656191020701904
F_2,s19,A,280.0,0.47193138490583564
F_2,s19,A,300.0,0.5161017863212469
F_2,s19,A,320.0,0.4433006784660908
F_2,s19,A,340.0,0.5765175514471546
F_2,s19,A,360.0,0.45987810139103424
F_2,s19,A,380.0,0.5066113302011783
F_2,s19,A,400.0,0.6206478094890759
F_2,s19,A,420.0,0.3796076776524934
F_2,s19,A,440.0,0.26439071046593193
F_2,s19,A,460.0,0.1733913200570309
F_2,s19,A,480.0,0.15318716667039683
F_2,s19,A,500.0,0.3012131765193674
F_2,s19,A,520.0,0.24814044018566253
F_2,s19,A,540.0,0.16823774960014606
F_2,s19,A,560.0,0.1835483596396028
F_2,s19,A,580.0,0.23205338966442612
F_2,s19,A,600.0,0.1656946032618377
F_2,s19,A,620.0,0.11568613240896777
F_2,s19,A,640.0,-0.023420551857701893
F_2,s19,A,660.0,0.15405598152612288
F_2,s19,A,680.0,0.138599992898163
F_2,s19,A,700.0,0.08584127749690318
F_2,s19,A,720.0,0.18437528601453812
F_2,s19,A,740.0,0.30582309437774224
F_2,s19,A,760.0,0.27800537748253074
F_2,s19,A,780.0,0.21205482440523846
F_2,s19,A,800.0,0.335794828999876
F_2,s19,A,820.0,0.37137968977999386
F_2,s19,A,840.0,0.19058026737553985
F_2,s19,A,860.0,0.05435654042540117
F_2,s19,A,880.0,-0.015483653635520192
F_2,s19,A,900.0,-0.1462801375224287
F_2,s19,A,920.0,-0.22154701825836398
F_2,s19,A,940.0,-0.08203118740700754
F_2,s19,A,960.0,-0.0458086798955358
F_2,s19,A,980.0,-0.1433140352120496
F_2,s19,I,0.0,-0.10146323977700306
F_2,s19,I,20.0,-0.030725811821203902
F_2,s19,I,40.0,0.06922584821921711
F_2,s19,I,60.0,0.0028364179886842256
F_2,s19,I,80.0,0.08459422342696826
F_2,s19,I,100.0,0.17531292460067455
F_2,s19,I,120.0,0.05926883160285429
F_2,s19,I,140.0,0.14408624729646516
F_2,s19,I,160.0,0.2508070002238337
F_2,s19,I,180.0,0.00787691266018925
F_2,s19,I,200.0,-0.007693869666450914
F_2,s19,I,220.0,0.1547773162674732
F_2,s19,I,240.0,0.15302990097946606
F_2,s19,I,260.0,0.13935237385157712
F_2,s19,I,280.0,0.017435649634349293
F_2,s19,I,300.0,0.09991450114432733
F_2,s19,I,320.0,0.1472535020696265
F_2,s19,I,340.0,-0.05364650900955045
F_2,s19,I,360.0,0.03685394347396978
F_2,s19,I,380.0,-0.041498789431677244
F_2,s19,I,400.0,-0.18045241270545836
F_2,s19,I,420.0,0.016445282003514958
F_2,s19,I,440.0,-0.03591053755551876
F_2,s19,I,460.0,-0.1390761785879041
F_2,s19,I,480.0,-0.17491025418494321
F_2,s19,I,500.0,-0.30016607272303936
F_2,s19,I,520.0,-0.07735870671983455
F_2,s19,I,540.0,-0.19041537497943212
F_2,s19,I,560.0,-0.15207439557077324
F_2,s19,I,580.0,-0.37051544949928494
F_2,s19,I,600.0,-0.0438442794102053
F_2,s19,I,620.0,0.5515484140372104
F_2,s19,I,640.0,0.26335607390060567
F_2,s19,I,660.0,0.07711571822079591
F_2,s19,I,680.0,0.21611701465103378
F_2,s19,I,700.0,0.28667245441182426
F_2,s19,I,720.0,0.2555536385555233
F_2,s19,I,740.0,0.2725157180457794
F_2,s19,I,760.0,0.2579001751013553
F_2,s19,I,780.0,0.15087911457366424
F_2,s19,I,800.0,0.2359586599759888
F_2,s19,I,820.0,0.4615330272371415
F_2,s19,I,840.0,0.3192016757165344
F_2,s19,I,860.0,0.21058654289600276
F_2,s19,I,880.0,0.44539691592592817
F_2,s19,I,900.0,0.6643745864087144
F_2,s19,I,920.0,0.6176244502868223
F_2,s19,I,940.0,0.3681734784472919
F_2,s19,I,960.0,0.3449239915108524
F_2,s19,I,980.0,0.35616244385013096
M_1,s19,G,0.0,0.3690642327389126
M_1,s19,G,20.0,0.3789951701775022
M_1,s19,G,40.0,0.19750862856940082
M_1,s19,G,60.0,0.14395656279447344
M_1,s19,G,80.0,0.17096256943396898
M_1,s19,G,100.0,0.28034334275887585
M_1,s19,G,120.0,0.1619396670526297
M_1,s19,G,140.0,0.03178279886202545
M_1,s19,G,160.0,0.14186884765424337
M_1,s19,G,180.0,0.11600571424969566
M_1,s19,G,200.0,-0.2246207627113554
M_1,s19,G,220.0,-0.29395117467755694
M_1,s19,G,240.0,-0.1732793679924071
M_1,s19,G,260.0,-0.4126253094439153
M_1,s19,G,280.0,-0.5102110052161499
M_1,s19,G,300.0,-0.3111893409407942
M_1,s19,G,320.0,-0.2544925623810622
M_1,s19,G,340.0,-0.17247444471589563
M_1,s19,G,360.0,-0.09332103831244269
M_1,s19,G,380.0,0.1719261653397276
M_1,s19,G,400.0,0.08924887939261641
M_1,s19,G,420.0,0.05775920242468721
M_1,s19,G,440.0,-0.07116190935535187
M_1,s19,G,460.0,0.09921847291591879
M_1,s19,G,480.0,0.3496339408782184
M_1,s19,G,500.0,0.13193360429791007
M_1,s19,G,520.0,0.10699463387977262
M_1,s19,G,540.0,0.2943693148749287
M_1,s19,G,560.0,0.46707999587190735
M_1,s19,G,580.0,0.15296549852849894
M_1,s19,G,600.0,0.04511954776326973
M_1,s19,G,620.0,0.13823540132663664
M_1,s19,G,640.0,0.03255002785753819
M_1,s19,G,660.0,-0.020835674224187695
M_1,s19,G,680.0,0.11708199205281333
M_1,s19,G,700.0,0.09646044154641423
M_1,s19,G,720.0,-0.1573640921319493
M_1,s19,G,740.0,-0.23290254195350543
M_1,s19,G,760.0,-0.16789549019586586
M_1,s19,G,780.0,-0.148426261190819
M_1,s19,G,800.0,-0.09560706502598441
M_1,s19,G,820.0,-0.03888501009792014
M_1,s19,G,840.0,0.09983254570450496
M_1,s19,G,860.0,0.011816433824148764
M_1,s19,G,880.0,-0.025789832227766596
M_1,s19,G,900.0,0.005220330589411792
M_1,s19,G,920.0,0.1784159114700954
M_1,s19,G,940.0,0.1977685907232652
M_1,s19,G,960.0,0.16659650215107902
M_1,s19,G,980.0,0.076290024173248
M_1,s19,A,0.0,-0.003920062527002693
M_1,s19,A,20.0,0.032445623339926226
M_1,s19,A,40.0,0.12885613974919724
M_1,s19,A,60.0,0.10056276282135408
M_1,s19,A,80.0,0.12724954262483718
M_1,s19,A,100.0,0.11321463569229528
M_1,s19,A,120.0,0.11501663130570508
M_1,s19,A,140.0,0.03690621612055824
M_1,s19,A,160.0,0.09354422237671735
M_1,s19,A,180.0,0.061915078269347334
M_1,s19,A,200.0,0.18809485932122288
M_1,s19,A,220.0,0.3488729645292572
M_1,s19,A,240.0,0.42633530616788107
M_1,s19,A,260.0,0.40333883358890144
M_1,s19,A,280.0,0.6539967024513336
M_1,s19,A,300.0,0.66985194744324
M_1,s19,A,320.0,0.33870718493748136
M_1,s19,A,340.0,0.18926617079654995
M_1,s19,A,360.0,0.4254829156191702
M_1,s19,A,380.0,0.2737154148557078
M_1,s19,A,400.0,0.15166810247357349
M_1,s19,A,420.0,0.09345972387954976
M_1,s19,A,440.0,0.1585982208058139
M_1,s19,A,460.0,0.1652809989898193
M_1,s19,A,480.0,0.020855813439564025
M_1,s19,A,500.0,0.09024069033715479
M_1,s19,A,520.0,0.06334910792862754
M_1,s19,A,540.0,0.10621193349974388
M_1,s19,A,560.0,-0.07940690283608864
M_1,s19,A,580.0,0.005996367840230915
M_1,s19,A,600.0,-0.07262820025072309
M_1,s19,A,620.0,-0.12348576103666178
M_1,s19,A,640.0,0.04832395683893073
M_1,s19,A,660.0,-0.0188150332830678
M_1,s19,A,680.0,-0.11297630932767275
M_1,s19,A,700.0,0.04863543210406229
M_1,s19,A,720.0,0.3139339421212494
M_1,s19,A,740.0,0.31290327212952235
M_1,s19,A,760.0,0.0978256896488405
M_1,s19,A,780.0,0.10540080873960772
M_1,s19,A,800.0,0.19186162841938156
M_1,s19,A,820.0,0.1877336557129789
M_1,s19,A,840.0,0.005090691828127866
M_1,s19,A,860.0,-0.11165849516099774
M_1,s19,A,880.0,-0.09405805014620186
M_1,s19,A,900.0,-0.13769241299388088
M_1,s19,A,920.0,-0.2962315369782868
M_1,s19,A,940.0,-0.2087838099172565
M_1,s19,A,960.0,-0.1334285104626886
M_1,s19,A,980.0,-0.22335703311201865
M_1,s19,I,0.0,-0.177115624243956
M_1,s19,I,20.0,-0.16702156760408562
M_1,s19,I,40.0,-0.1935510371600318
M_1,s19,I,60.0,-0.22000001376163572
M_1,s19,I,80.0,-0.12032875066295533
M_1,s19,I,100.0,-0.006666928338025624
M_1,s19,I,120.0,-0.09713579416558892
M_1,s19,I,140.0,-0.0351402812991992
M_1,s19,I,160.0,0.03439496386419355
M_1,s19,I,180.0,-0.10414448027440504
M_1,s19,I,200.0,-0.09705305810360763
M_1,s19,I,220.0,-0.011148762804820168
M_1,s19,I,240.0,-0.033298827745353116
M_1,s19,I,260.0,0.138722390868169
M_1,s19,I,280.0,-0.08804320990561144
M_1,s19,I,300.0,-0.12384756454994907
M_1,s19,I,320.0,-0.011729027305938361
M_1,s19,I,340.0,0.04304017341268368
M_1,s19,I,360.0,-0.08632249826475857
M_1,s19,I,380.0,-0.14162284133790265
M_1,s19,I,400.0,-0.12127978401573991
M_1,s19,I,420.0,-0.11095789954282541
M_1,s19,I,440.0,-0.12482940689747862
M_1,s19,I,460.0,-0.20098779828074545
M_1,s19,I,480.0,-0.15447022172498334
M_1,s19,I,500.0,-0.27878940729166835
M_1,s19,I,520.0,-0.14210423420670804
M_1,s19,I,540.0,-0.3792292460173757
M_1,s19,I,560.0,-0.16285619320181968
M_1,s19,I,580.0,-0.23202235374892488
M_1,s19,I,600.0,-0.026054464537596633
M_1,s19,I,620.0,0.3121977616755014
M_1,s19,I,640.0,0.10870447614692609
M_1,s19,I,660.0,0.28240624985061097
M_1,s19,I,680.0,0.30261439041560956
M_1,s19,I,700.0,0.13949989405588048
M_1,s19,I,720.0,0.15991183829928965
M_1,s19,I,740.0,0.26331828087264286
M_1,s19,I,760.0,0.24761797584012807
M_1,s19,I,780.0,0.019127013844985746
M_1,s19,I,800.0,0.052342972050349434
M_1,s19,I,820.0,0.3344909929673287
M_1,s19,I,840.0,0.1903963201729159
M_1,s19,I,860.0,0.09231662067182249
M_1,s19,I,880.0,0.34651526463101817
M_1,s19,I,900.0,0.5270126305595437
M_1,s19,I,920.0,0.5133027168230456
M_1,s19,I,940.0,0.23610627672358245
M_1,s19,I,960.0,0.18307758124403317
M_1,s19,I,980.0,0.2743540202703473
M_2,s19,G,0.0,-0.11945408446760303
M_2,s19,G,20.0,-0.1404286571646997
M_2,s19,G,40.0,-0.2601324638433132
M_2,s19,G,60.0,-0.36441752361377683
M_2,s19,G,80.0,-0.29595234420724326
M_2,s19,G,100.0,-0.28881656521401494
M_2,s19,G,120.0,-0.4544816381915381
M_2,s19,G,140.0,-0.36902801728877954
M_2,s19,G,160.0,-0.11473349604216676
M_2,s19,G,180.0,-0.3038165486264721
M_2,s19,G,200.0,-0.5708754055907479
M_2,s19,G,220.0,-0.43394432793206716
M_2,s19,G,240.0,-0.4440011743806629
M_2,s19,G,260.0,-0.6478996488276187
M_2,s19,G,280.0,-0.5066806813184727
M_2,s19,G,300.0,-0.4540344080702186
M_2,s19,G,320.0,-0.5457646375618814
M_2,s19,G,340.0,-0.37856659283559624
M_2,s19,G,360.0,-0.36320708233750665
M_2,s19,G,380.0,-0.5973561734729502
M_2,s19,G,400.0,-0.4768640058190884
M_2,s19,G,420.0,-0.3276107723815996
M_2,s19,G,440.0,-0.5735583837288882
M_2,s19,G,460.0,-0.44315873435778963
M_2,s19,G,480.0,-0.16939450358113817
M_2,s19,G,500.0,-0.39898259659188007
M_2,s19,G,520.0,-0.3309047016208846
M_2,s19,G,540.0,0.08356431441628612
M_2,s19,G,560.0,0.005864773910791987
M_2,s19,G,580.0,-0.3719674134287117
M_2,s19,G,600.0,-0.5398753051573595
M_2,s19,G,620.0,-0.3988767118768747
M_2,s19,G,640.0,-0.26318706539016795
M_2,s19,G,660.0,-0.5185654309142973
M_2,s19,G,680.0,-0.38475602125917535
M_2,s19,G,700.0,-0.2577943974352319
M_2,s19,G,720.0,-0.498133659943344
M_2,s19,G,740.0,-0.7201751240246475
M_2,s19,G,760.0,-0.506031178386033
M_2,s19,G,780.0,-0.23560099612674107
M_2,s19,G,800.0,-0.18756095396105216
M_2,s19,G,820.0,-0.3153903517532365
M_2,s19,G,840.0,-0.24375997581648165
M_2,s19,G,860.0,-0.311559704417522
M_2,s19,G,880.0,-0.23896272698005364
M_2,s19,G,900.0,-0.0854925672467274
M_2,s19,G,920.0,-0.016615242709973423
M_2,s19,G,940.0,0.016842824371065934
M_2,s19,G,960.0,-0.017176658199560255
M_2,s19,G,980.0,-0.050767473096096305
M_2,s19,A,0.0,-0.03810736330413628
M_2,s19,A,20.0,-0.062257849493416326
M_2,s19,A,40.0,0.0462694488111757
M_2,s19,A,60.0,0.03801676473213005
M_2,s19,A,80.0,0.0331839610918192
M_2,s19,A,100.0,0.06443785156209342
M_2,s19,A,120.0,0.03726190809088191
M_2,s19,A,140.0,-0.1998225767444458
M_2,s19,A,160.0,-0.042077436342312036
M_2,s19,A,180.0,0.06877235746393062
M_2,s19,A,200.0,0.11173864360871244
M_2,s19,A,220.0,0.2551530243321643
M_2,s19,A,240.0,0.48482266247308725
M_2,s19,A,260.0,0.4808302215869836
M_2,s19,A,280.0,0.5468903044890392
M_2,s19,A,300.0,0.5027082386211917
M_2,s19,A,320.0,0.28206911036732407
M_2,s19,A,340.0,0.4509548654058415
M_2,s19,A,360.0,0.3281443922786238
M_2,s19,A,380.0,0.2720603112301805
M_2,s19,A,400.0,0.26891089619099207
M_2,s19,A,420.0,0.2783016668895537
M_2,s19,A,440.0,0.5362518122862191
M_2,s19,A,460.0,0.2327278495496847
M_2,s19,A,480.0,0.11598800959373148
M_2,s19,A,500.0,0.29895816972490374
M_2,s19,A,520.0,0.414273762795601
M_2,s19,A,540.0,0.17330936527283855
M_2,s19,A,560.0,0.13067221774195964
M_2,s19,A,580.0,0.31520617170294385
M_2,s19,A,600.0,0.2103517760056005
M_2,s19,A,620.0,0.19110802613239394
M_2,s19,A,640.0,0.28569289834545436
M_2,s19,A,660.0,0.3216124408143085
M_2,s19,A,680.0,0.19644703744493447
M_2,s19,A,700.0,0.17185184876265502
M_2,s19,A,720.0,0.34725227505899425
M_2,s19,A,740.0,0.3011799199903066
M_2,s19,A,760.0,0.10760031191546199
M_2,s19,A,780.0,-0.0588518426551978
M_2,s19,A,800.0,-0.07772740168812659
M_2,s19,A,820.0,-0.13325941296843585
M_2,s19,A,840.0,-0.3095934257608278
M_2,s19,A,860.0,-0.3020070033832792
M_2,s19,A,880.0,-0.33606377455926045
M_2,s19,A,900.0,-0.3814011364003449
M_2,s19,A,920.0,-0.46372284093012456
M_2,s19,A,940.0,-0.38543328929259346
M_2,s19,A,960.0,-0.33891335614962853
M_2,s19,A,980.0,-0.29468086261133614
M_2,s19,I,0.0,-0.14094787297953063
M_2,s19,I,20.0,0.007874791883098885
M_2,s19,I,40.0,-0.007722716082455502
M_2,s19,I,60.0,-0.2709489881976191
M_2,s19,I,80.0,-0.09601522425954774
M_2,s19,I,100.0,0.23692748354904816
M_2,s19,I,120.0,-0.04658261612087712
M_2,s19,I,140.0,0.057701955065319166
M_2,s19,I,160.0,0.1327812572032792
M_2,s19,I,180.0,0.17085729961246196
M_2,s19,I,200.0,0.43423380936048217
M_2,s19,I,220.0,0.2551050329452863
M_2,s19,I,240.0,0.13546055136907578
M_2,s19,I,260.0,0.35998814466678464
M_2,s19,I,280.0,-0.10728775941615278
M_2,s19,I,300.0,-0.03333970413114551
M_2,s19,I,320.0,0.05155361638433534
M_2,s19,I,340.0,-0.17073837196164796
M_2,s19,I,360.0,-0.16127838211396994
M_2,s19,I,380.0,-0.11074567366099866
M_2,s19,I,400.0,0.10243488471900436
M_2,s19,I,420.0,0.2788099115514304
M_2,s19,I,440.0,-0.0825836705054375
M_2,s19,I,460.0,-0.03472364214777565
M_2,s19,I,480.0,-0.09307971269332266
M_2,s19,I,500.0,-0.19418825980599147
M_2,s19,I,520.0,-0.3546336441810511
M_2,s19,I,540.0,-0.4724648750007447
M_2,s19,I,560.0,-0.27284851893613565
M_2,s19,I,580.0,-0.32050733548043564
M_2,s19,I,600.0,-0.08251293912951524
M_2,s19,I,620.0,0.32948132376658196
M_2,s19,I,640.0,0.19571314273585702
M_2,s19,I,660.0,0.11068436347361776
M_2,s19,I,680.0,0.22553937936999452
M_2,s19,I,700.0,0.5229924808822684
M_2,s19,I,720.0,0.6012992460810954
M_2,s19,I,740.0,0.7219182840671916
M_2,s19,I,760.0,0.5674598041119746
M_2,s19,I,780.0,0.1210688754063572
M_2,s19,I,800.0,-0.03504596790068016
M_2,s19,I,820.0,0.6095435878998705
M_2,s19,I,840.0,0.5623505216922047
M_2,s19,I,860.0,0.26312223231747434
M_2,s19,I,880.0,0.5048020989815436
M_2,s19,I,900.0,0.610602419750427
M_2,s19,I,920.0,0.3843387490402449
M_2,s19,I,940.0,0.10122015766779285
M_2,s19,I,960.0,0.29028422079290045
M_2,s19,I,980.0,0.1317358893786562
F_1,s20,G,0.0,0.06603829881052642
F_1,s20,G,20.0,0.2094796347163494
F_1,s20,G,40.0,0.2583804198550088
F_1,s20,G,60.0,0.11240113401254492
F_1,s20,G,80.0,-0.0011860907884655991
F_1,s20,G,100.0,0.005309033372407984
F_1,s20,G,120.0,0.06144127596466925
F_1,s20,G,140.0,-0.00769063063895252
F_1,s20,G,160.0,0.0832248870380472
F_1,s20,G,180.0,-0.061275200852217354
F_1,s20,G,200.0,-0.19362996386021794
F_1,s20,G,220.0,-0.17744175366593987
F_1,s20,G,240.0,-0.0534003289736229
F_1,s20,G,260.0,0.12626034588168822
F_1,s20,G,280.0,0.16145329267479086
F_1,s20,G,300.0,0.06014282372485941
F_1,s20,G,320.0,0.09833199996042623
F_1,s20,G,340.0,0.15201231991348638
F_1,s20,G,360.0,0.06181522326046232
F_1,s20,G,380.0,-0.00895026297981423
F_1,s20,G,400.0,0.16014140889519346
F_1,s20,G,420.0,0.13647899280343279
F_1,s20,G,440.0,0.04626833747435721
F_1,s20,G,460.0,0.056651664314252156
F_1,s20,G,480.0,0.2691469516905696
F_1,s20,G,500.0,0.23119483062147483
F_1,s20,G,520.0,0.18612317642915105
F_1,s20,G,540.0,0.20711602092431336
F_1,s20,G,560.0,0.22853631679655872
F_1,s20,G,580.0,0.1393944624486027
F_1,s20,G,600.0,0.2732548412260725
F_1,s20,G,620.0,0.24249461817428247
F_1,s20,G,640.0,0.2040494895695218
F_1,s20,G,660.0,0.33848034097702384
F_1,s20,G,680.0,0.19250747499402981
F_1,s20,G,700.0,0.20398307000532
F_1,s20,G,720.0,0.25089835368649116
F_1,s20,G,740.0,0.17373959362522629
F_1,s20,G,760.0,0.16268341487238963
F_1,s20,G,780.0,0.18607644805453663
F_1,s20,G,800.0,0.05869426289862352
F_1,s20,G,820.0,0.012268947724674115
F_1,s20,G,840.0,0.06859944282560956
F_1,s20,G,860.0,0.10857421817332873
F_1,s20,G,880.0,0.19487945311347538
F_1,s20,G,900.0,0.2189311900357211
F_1,s20,G,920.0,0.41184873290911167
F_1,s20,G,940.0,0.5650941337789834
F_1,s20,G,960.0,0.5206823712849578
F_1,s20,G,980.0,0.40625317062468047
F_1,s20,A,0.0,0.044132306150311607
F_1,s20,A,20.0,-0.05079082794765899
F_1,s20,A,40.0,-0.14487080732528276
F_1,s20,A,60.0,-0.35709588573107803
F_1,s20,A,80.0,-0.49289448880738984
F_1,s20,A,100.0,-0.45554739746245837
F_1,s20,A,120.0,-0.4090684263557797
F_1,s20,A,140.0,-0.3322945313203529
F_1,s20,A,160.0,-0.24095410607167433
F_1,s20,A,180.0,-0.531081287682337
F_1,s20,A,200.0,-0.668724532593153
F_1,s20,A,220.0,-0.5478652741383231
F_1,s20,A,240.0,-0.40758056599605397
F_1,s20,A,260.0,-0.390728683988417
F_1,s20,A,280.0,-0.39334188083170263
F_1,s20,A,300.0,-0.46693270137117315
F_1,s20,A,320.0,-0.4950895037069606
F_1,s20,A,340.0,-0.7516601445040395
F_1,s20,A,360.0,-0.8009674212675025
F_1,s20,A,380.0,-0.8363491834881366
F_1,s20,A,400.0,-0.9236213137789466
F_1,s20,A,420.0,-1.010720395873804
F_1,s20,A,440.0,-0.9880158833195414
F_1,s20,A,460.0,-0.6277073624656567
F_1,s20,A,480.0,-0.478931694697641
F_1,s20,A,500.0,-0.6505270037563585
F_1,s20,A,520.0,-0.7729645365171284
F_1,s20,A,540.0,-0.5650818938052995
F_1,s20,A,560.0,-0.3613324823437516
F_1,s20,A,580.0,-0.5416778161015139
F_1,s20,A,600.0,-0.5696420672924982
F_1,s20,A,620.0,-0.3692680465189218
F_1,s20,A,640.0,-0.7336924664403469
F_1,s20,A,660.0,-0.8818933963331463
F_1,s20,A,680.0,-0.5284237162574406
F_1,s20,A,700.0,-0.28916091957784745
F_1,s20,A,720.0,-0.5036132809665275
F_1,s20,A,740.0,-0.7341270135806005
F_1,s20,A,760.0,-0.6706976461315338
F_1,s20,A,780.0,-0.6040474004157073
F_1,s20,A,800.0,-0.6183029073029507
F_1,s20,A,820.0,-0.5146487582288496
F_1,s20,A,840.0,-0.48276666448883254
F_1,s20,A,860.0,-0.6421896075892863
F_1,s20,A,880.0,-0.6973471893618328
F_1,s20,A,900.0,-0.6284295482528204
F_1,s20,A,920.0,-0.6635763309227839
F_1,s20,A,940.0,-0.8758182013961116
F_1,s20,A,960.0,-1.1820136525362643
F_1,s20,A,980.0,-1.1941589093671907
F_1,s20,I,0.0,0.013566559062804549
F_1,s20,I,20.0,0.40023120421431096
F_1,s20,I,40.0,0.6367169258103119
F_1,s20,I,60.0,0.650898262671743
F_1,s20,I,80.0,0.698201432260931
F_1,s20,I,100.0,0.7056947392008963
F_1,s20,I,120.0,0.4818667957186556
F_1,s20,I,140.0,0.6843230824911077
F_1,s20,I,160.0,0.839794483218163
F_1,s20,I,180.0,1.121490809716387
F_1,s20,I,200.0,1.243270282728845
F_1,s20,I,220.0,1.1965402081735865
F_1,s20,I,240.0,1.1572822707949244
F_1,s20,I,260.0,1.219750495094031
F_1,s20,I,280.0,1.2338070716852558
F_1,s20,I,300.0,1.2994997207961332
F_1,s20,I,320.0,0.9455630798768971
F_1,s20,I,340.0,0.9870980034820076
F_1,s20,I,360.0,1.090995876834158
F_1,s20,I,380.0,1.2472268020319504
F_1,s20,I,400.0,1.248848821293393
F_1,s20,I,420.0,0.9510575228176282
F_1,s20,I,440.0,1.2707112604067756
F_1,s20,I,460.0,0.6628296964809931
F_1,s20,I,480.0,0.41067799653760384
F_1,s20,I,500.0,0.5882254383833048
F_1,s20,I,520.0,0.5234201852121446
F_1,s20,I,540.0,0.6501311501041367
F_1,s20,I,560.0,0.5856799871318376
F_1,s20,I,580.0,0.6345619364889092
F_1,s20,I,600.0,0.623535155933999
F_1,s20,I,620.0,0.3076074350679824
F_1,s20,I,640.0,0.7180991152235796
F_1,s20,I,660.0,0.6199628472674042
F_1,s20,I,680.0,0.6187928511459568
F_1,s20,I,700.0,0.6226533742251179
F_1,s20,I,720.0,0.8728152248705892
F_1,s20,I,740.0,0.8931486425155264
F_1,s20,I,760.0,0.6259035379477238
F_1,s20,I,780.0,0.8346045207575349
F_1,s20,I,800.0,0.8138712594116271
F_1,s20,I,820.0,0.6760419570418692
F_1,s20,I,840.0,0.7682428707146821
F_1,s20,I,860.0,0.8822861786581515
F_1,s20,I,880.0,0.7923119170296933
F_1,s20,I,900.0,0.6091759631747097
F_1,s20,I,920.0,0.6921066544331882
F_1,s20,I,940.0,0.9335211924587178
F_1,s20,I,960.0,1.460135810419953
F_1,s20,I,980.0,1.390630400279143
F_2,s20,G,0.0,-0.21048493490111092
F_2,s20,G,20.0,-0.07465200250403486
F_2,s20,G,40.0,0.03779170529930753
F_2,s20,G,60.0,0.109797956614784
F_2,s20,G,80.0,0.014927253323356926
F_2,s20,G,100.0,-0.12110243107736463
F_2,s20,G,120.0,-0.0645492221511218
F_2,s20,G,140.0,-0.154060617414154
F_2,s20,G,160.0,-0.07227085398272903
F_2,s20,G,180.0,-0.17416729454353996
F_2,s20,G,200.0,-0.27046980162159195
F_2,s20,G,220.0,-0.13130036140378867
F_2,s20,G,240.0,-0.02227086452716541
F_2,s20,G,260.0,0.13322053357808272
F_2,s20,G,280.0,0.25402968054038055
F_2,s20,G,300.0,0.12734892131859907
F_2,s20,G,320.0,0.21996301813658908
F_2,s20,G,340.0,0.2828686146677869
F_2,s20,G,360.0,0.20299563707649027
F_2,s20,G,380.0,0.2196018755662743
F_2,s20,G,400.0,0.25877835778976194
F_2,s20,G,420.0,0.1735385460225894
F_2,s20,G,440.0,0.12079554063416714
F_2,s20,G,460.0,0.27926371241692843
F_2,s20,G,480.0,0.4160048953813141
F_2,s20,G,500.0,0.5164739181802618
F_2,s20,G,520.0,0.5625038037444046
F_2,s20,G,540.0,0.38796173105365933
F_2,s20,G,560.0,0.29200587760202956
F_2,s20,G,580.0,0.35880160277154194
F_2,s20,G,600.0,0.5281146582545331
F_2,s20,G,620.0,0.39268100917262383
F_2,s20,G,640.0,0.3787193818165585
F_2,s20,G,660.0,0.5558444192369514
F_2,s20,G,680.0,0.42288426587450734
F_2,s20,G,700.0,0.40946035555799265
F_2,s20,G,720.0,0.42079358951524276
F_2,s20,G,740.0,0.27578403299795756
F_2,s20,G,760.0,0.3876128342640156
F_2,s20,G,780.0,0.4302473955718874
F_2,s20,G,800.0,0.28982894271132814
F_2,s20,G,820.0,0.21966167284487592
F_2,s20,G,840.0,0.2462711742452779
