contrast,time_ms,mean_beta_uV,sem_beta_uV,ci95_low,ci95_high,t,p_uncorrected,cohen_dz,n_subjects,p_fdr
Surface,180.0,-0.12202758903330178,0.07405460557349514,-0.27397508863491005,0.029919910568306493,-1.6478055360405108,0.11098292593200788,-0.31140597552561944,28,0.2936222240823301
Surface,200.0,-0.1182928560728538,0.0818010029101213,-0.28613465012253325,0.04954893797682565,-1.4461052048815082,0.15965703706678283,-0.27328819583946984,28,0.34154529951821866
Surface,220.0,-0.11699873272784934,0.08176780413573667,-0.28477240851913665,0.05077494306343798,-1.4308655339897403,0.16394174376874496,-0.2704081687507493,28,0.34154529951821866
Surface,240.0,-0.11985589508810134,0.0748057950338485,-0.273344708148121,0.03363291797191835,-1.6022274081021173,0.1207416789390106,-0.3027925189721284,28,0.3018541973475265
Surface,260.0,-0.05599847825008663,0.07402993556205288,-0.2078953591693758,0.09589840266920252,-0.7564301903673541,0.4559413032482558,-0.14295186913523322,28,0.6494267552940086
Surface,280.0,-0.03332463217914243,0.07441152124657438,-0.1860044622505848,0.11935519789229994,-0.4478423719993034,0.6578397850970873,-0.08463425306195949,28,0.8222997313713591
Surface,300.0,-0.11339431710485849,0.07214782160634307,-0.2614294191743288,0.034640784964611857,-1.5716942602032646,0.1276679641946395,-0.29702229639467703,28,0.30397134332057024
Surface,320.0,-0.1827526599804794,0.0671110752817688,-0.3204532122374183,-0.045052107723540485,-2.723137115791757,0.01119350897633344,-0.5146245424510493,28,0.09719922294384943
Surface,340.0,-0.16604881290928183,0.07648363844090572,-0.3229802762737768,-0.009117349544786907,-2.17103705176863,0.0388880329330949,-0.4102874375776183,28,0.1620334705545621
Surface,360.0,-0.1214906292781638,0.07017925989245269,-0.2654865763494991,0.02250531779317151,-1.731147200246113,0.09483963641358295,-0.32715606962121063,28,0.2936222240823301
Surface,380.0,-0.16173653508685734,0.07163281747889133,-0.3087149359715089,-0.014758134202205786,-2.257855278895286,0.03224652085947128,-0.42669454030937937,28,0.14657509481577854
Surface,400.0,-0.15937470522744887,0.07841145154706448,-0.32026171435323103,0.0015123038983332615,-2.032543743075439,0.052041136063434745,-0.3841146623598552,28,0.20015821562859518
Surface,420.0,-0.17584590901168443,0.06880169714932399,-0.317015330808302,-0.03467648721506686,-2.555836793241258,0.016537619247399854,-0.4830077533275126,28,0.09719922294384943
Surface,440.0,-0.1610170382130383,0.06432334884818017,-0.2929976483019413,-0.02903642812413529,-2.5032440178617,0.018655720100208172,-0.47306865301229906,28,0.09719922294384943
Surface,460.0,-0.17731655049887327,0.07037369124256189,-0.3217114377477231,-0.032921663250023436,-2.519642601774348,0.01796979411760455,-0.47616769407561976,28,0.09719922294384943
Surface,480.0,-0.2139416349090558,0.06855557329977502,-0.35460605228033515,-0.07327721753777641,-3.120703753341056,0.0042652380843531505,-0.5897575747747348,28,0.07108730140588584
Surface,500.0,-0.14166222289117553,0.057003110991155626,-0.2586229455571414,-0.0247015002252097,-2.485166518598525,0.019439844588769885,-0.46965232677113367,28,0.09719922294384943
Surface,520.0,-0.15659770943636547,0.060818170894822755,-0.28138628843487584,-0.03180913043785509,-2.5748506923560917,0.01582836562169098,-0.486601042506907,28,0.09719922294384943
Surface,540.0,-0.22682553256138624,0.07164234621704191,-0.3738234848017587,-0.07982758032101378,-3.166081857149315,0.0038093757992850195,-0.598333230320758,28,0.07108730140588584
Surface,560.0,-0.2373665162724172,0.07292318143841081,-0.38699252530657713,-0.08774050723825724,-3.255021401841763,0.0030477866417776786,-0.615141224390439,28,0.07108730140588584
Surface,580.0,-0.17334235687166633,0.060057607039845425,-0.2965703877428023,-0.05011432600053031,-2.8862681251462745,0.007578713767165643,-0.5454534054421208,28,0.09473392208957053
Surface,600.0,-0.03495069409195008,0.05950021165790263,-0.1570350441086707,0.08713365592477053,-0.5874045338342596,0.5618127229347681,-0.11100902253694836,28,0.7392272670194318
Surface,620.0,0.07667132973351119,0.06268836825251992,-0.051954577275363026,0.20529723674238542,1.223055119646206,0.2318770191707297,0.23113569187915786,28,0.41406610566201735
Surface,640.0,-0.0168330407039128,0.06671757622740317,-0.1537261995928982,0.1200601181850726,-0.2523029410801482,0.8027177184979429,-0.047680774082018165,28,0.8539550196786627
Surface,660.0,-0.0683736911406067,0.060917391918008726,-0.19336585486236646,0.05661847258115306,-1.1224001715738867,0.27157471057688204,-0.21211369467719515,28,0.4212808773390125
Surface,680.0,-0.023000296092415468,0.05936303443517338,-0.14480318169737416,0.09880258951254324,-0.3874514891507549,0.7014595112611626,-0.0732214489567527,28,0.8350708467394793
Surface,700.0,-0.004844934318283355,0.059630896266139974,-0.12719742700221962,0.11750755836565291,-0.08124872543689132,0.9358434452166535,-0.015354565846213012,28,0.9358434452166535
Surface,720.0,-0.008430093127703162,0.05890818116793451,-0.1292996969184204,0.11243951066301407,-0.14310564272338988,0.8872694102848854,-0.02704442441829641,28,0.9053769492702912
Surface,740.0,-0.0135355328706878,0.05360042066861571,-0.12351451169473408,0.09644344595335848,-0.2525266164303291,0.8025466353637063,-0.04772304474994629,28,0.8539550196786627
Surface,760.0,-0.05229265295522074,0.046912846063731146,-0.1485498621237263,0.04396455621328483,-1.1146766257621874,0.2748130948285443,-0.21065408171595434,28,0.4212808773390125
Surface,780.0,-0.08080033301917985,0.04912052813710587,-0.18158733163652213,0.019986665598162437,-1.6449402334121672,0.11157644515128541,-0.31086448422665247,28,0.2936222240823301
Surface,800.0,-0.09058497911259725,0.053750576601859154,-0.200872052462703,0.019702094237508516,-1.6852838581356548,0.1034593108140297,-0.31848871265559997,28,0.2936222240823301
Surface,820.0,-0.06669673998268418,0.054492855297068404,-0.17850684341135345,0.0451133634459851,-1.2239538489786623,0.23154323847917924,-0.23130553575841772,28,0.41406610566201735
Surface,840.0,-0.05629246756351595,0.04749449548006151,-0.1537431227543411,0.041158187627309196,-1.1852419316075873,0.24624921185630577,-0.2239896710342502,28,0.4212808773390125
Surface,860.0,-0.06215973563054752,0.04843835523269533,-0.16154703106510426,0.037227559804009235,-1.2832751098160824,0.21030148818787428,-0.2425162003037469,28,0.4044259388228352
Surface,880.0,-0.07053906554425202,0.05070844329756856,-0.17458419694541333,0.03350606585690931,-1.3910714065961938,0.17556188056278973,-0.2628877855561674,28,0.35112376112557947
Surface,900.0,-0.059833769480324414,0.054048776941406744,-0.1707326993871387,0.05106516042648988,-1.1070328112177095,0.27804537904374826,-0.2092095365479124,28,0.4212808773390125
Surface,920.0,-0.01780144892067317,0.05570349582497996,-0.13209558152899917,0.09649268368765283,-0.319575076160484,0.751750139071301,-0.060394012623940486,28,0.8352779323014455
Surface,940.0,-0.01843850631751839,0.05690147441239078,-0.13519068794958386,0.09831367531454709,-0.3240426809310103,0.7484026597960459,-0.061238310565293226,28,0.8352779323014455
Surface,960.0,-0.022459965726552657,0.06484089824086098,-0.155502499453144,0.11058256800003871,-0.34638578946148824,0.7317377326744248,-0.06546076118584827,28,0.8352779323014455
Surface,980.0,-0.02908913854836339,0.06183991385314414,-0.15597416092875643,0.09779588383202964,-0.4703942281912542,0.6418511484236401,-0.0888961532824448,28,0.8222997313713591
Surface_minus_Structural,0.0,-0.07485146451243554,0.05815471339177069,-0.19417508012683532,0.04447215110196423,-1.2871091635889234,0.20898152659898214,-0.24324076836061734,28,0.38700282703515215
Surface_minus_Structural,20.0,-0.03022317621962942,0.0710460108180239,-0.17599754929023928,0.11555119685098045,-0.42540286036667946,0.6739146214188811,-0.08039358396755493,28,0.7487940237987568
Surface_minus_Structural,40.0,-0.013101278297836244,0.07369404556008281,-0.1643089698609026,0.1381064132652301,-0.17777933343549118,0.8602233579510766,-0.03359713603693856,28,0.891678616703649
Surface_minus_Structural,60.0,-0.009678503940400592,0.061257037979824666,-0.13536756381659665,0.11601055593579546,-0.15799823595107976,0.8756339377863404,-0.0298588599938187,28,0.891678616703649
Surface_minus_Structural,80.0,-0.009763242589155301,0.06790598622970315,-0.1490948173869502,0.12956833220863959,-0.1437758750182868,0.886745190382269,-0.027171086416363635,28,0.891678616703649
Surface_minus_Structural,100.0,0.01082697047485511,0.07875825289738435,-0.15077161624466986,0.1724255571943801,0.13747093258863652,0.891678616703649,0.0259795642949755,28,0.891678616703649
Surface_minus_Structural,120.0,-0.0627684863655281,0.07466449535006678,-0.21596737642239544,0.09043040369133921,-0.8406738178733564,0.40791423386908854,-0.1588724182725791,28,0.5103074710153693
Surface_minus_Structural,140.0,-0.07024861303192077,0.06729179322767051,-0.20831996788513646,0.06782274182129493,-1.0439402735820453,0.3057701973785972,-0.19728616767877308,28,0.4592737687762017
Surface_minus_Structural,160.0,-0.09756882963676754,0.06898901447800165,-0.2391225948446315,0.04398493557109644,-1.4142661752021266,0.1687123268677608,-0.2672711848025236,28,0.33742465373552155
Surface_minus_Structural,180.0,-0.08698218557634477,0.05962916110521493,-0.209331118004144,0.03536674685145447,-1.4587189214831608,0.15617869616314156,-0.2756719642134856,28,0.32974331698841103
Surface_minus_Structural,200.0,-0.05350660562964481,0.06291063841623175,-0.182588573343326,0.07557536208403641,-0.8505176068256115,0.4025171530569629,-0.1607327195244557,28,0.5103074710153693
Surface_minus_Structural,220.0,-0.0725685942423872,0.0718546535721925,-0.22000216519293087,0.07486497670815649,-1.0099359002472594,0.3214916381433412,-0.19085994515502744,28,0.4592737687762017
Surface_minus_Structural,240.0,-0.06491243409547509,0.08423593188525831,-0.23775028972180273,0.10792542153085255,-0.7706026708874705,0.44763351607294877,-0.14563021620074287,28,0.5328970429439867
Surface_minus_Structural,260.0,-0.05440313559846572,0.08864421733464034,-0.2362860458351914,0.12747977463825996,-0.6137245861519507,0.5445338464037315,-0.11598304488886406,28,0.6187884618224221
Surface_minus_Structural,280.0,-0.029347429165264165,0.09329415689547732,-0.2207712272927041,0.16207636896217575,-0.3145687805308508,0.75550711569395,-0.059447911679249135,28,0.8212033866238587
Surface_minus_Structural,300.0,-0.07430962687327988,0.0904354475698612,-0.25986783796867385,0.11124858422211412,-0.821686947652643,0.4184521262326028,-0.15528423707404584,28,0.5103074710153693
Surface_minus_Structural,320.0,-0.09374547125176862,0.07461667108263613,-0.24684623401729344,0.059355291513756195,-1.2563609430920308,0.2197471885064503,-0.23742990088257762,28,0.3924056937615184
Surface_minus_Structural,340.0,-0.0977734861809839,0.08284352481079892,-0.2677543584805727,0.0722073861186049,-1.1802188089447256,0.248207044817526,-0.22304039007918547,28,0.40406493762854484
Surface_minus_Structural,360.0,-0.13289232455817762,0.07845340380067145,-0.29386541259814564,0.028080763481790394,-1.6939013238459422,0.10179125076199587,-0.3201172605985319,28,0.2423601208618949
Surface_minus_Structural,380.0,-0.12418034412652104,0.08557764540341291,-0.2997711684937724,0.051410480240730305,-1.451083907966094,0.1582767921544373,-0.27422908228328735,28,0.32974331698841103
Surface_minus_Structural,400.0,-0.09396120232074272,0.09809935188174494,-0.29524444615864465,0.1073220415171592,-0.9578167492279601,0.34665386945398335,-0.18101035143067856,28,0.4684511749378154
Surface_minus_Structural,420.0,-0.20641946383022672,0.0853419684903074,-0.3815267191151383,-0.031312208545315134,-2.4187333322838755,0.02258964690324912,-0.4570976346432636,28,0.11294823451624561
Surface_minus_Structural,440.0,-0.22306753400671425,0.0774553883273329,-0.3819928634425667,-0.06414220457086178,-2.8799485590855523,0.0076953240172903375,-0.5442591197142269,28,0.0896470293893329
Surface_minus_Structural,460.0,-0.18757499291369945,0.081547440111217,-0.3548965190747429,-0.02025346675265599,-2.3001947413417105,0.029395335584437157,-0.4346959466149077,28,0.12248056493515481
Surface_minus_Structural,480.0,-0.22796810399722536,0.08496470756369348,-0.4023012838002349,-0.05363492419421584,-2.683091727542638,0.012301062532093949,-0.507056675418035,28,0.09783120944550404
Surface_minus_Structural,500.0,-0.15472565511264796,0.05493611722565794,-0.26744525689319115,-0.04200605333210476,-2.816465067545459,0.00896470293893329,-0.5322618675018584,28,0.0896470293893329
Surface_minus_Structural,520.0,-0.18786133225230733,0.053353713502883954,-0.29733410978507085,-0.07838855471954381,-3.5210544855917627,0.001547344201923538,-0.6654167515417331,28,0.04586822401610397
Surface_minus_Structural,540.0,-0.2050594345095002,0.07215425475334493,-0.353107736306306,-0.05701113271269445,-2.841959011432989,0.008432863458603675,-0.537079770035047,28,0.0896470293893329
Surface_minus_Structural,560.0,-0.24707598737995376,0.0936891373833217,-0.43931021852576707,-0.05484175623414045,-2.6371892652726845,0.013696369322370566,-0.4983819254371907,28,0.09783120944550404
Surface_minus_Structural,580.0,-0.25632298477731963,0.07419461045916148,-0.4085577506757945,-0.10408821887884481,-3.4547386015107664,0.001834728960644159,-0.6528842274523258,28,0.04586822401610397
Surface_minus_Structural,600.0,-0.09721924715584407,0.056276863782905806,-0.2126898336374143,0.018251339325726174,-1.7275171468488013,0.09549901646103286,-0.32647005401155543,28,0.24158838278252817
Surface_minus_Structural,620.0,0.07009326500236504,0.06073789710371236,-0.054530605781871466,0.19471713578660155,1.1540285117655296,0.2586015600822687,0.21809088914354058,28,0.40406493762854484
Surface_minus_Structural,640.0,-0.04602057931670911,0.07459906175181137,-0.19908521071987287,0.10704405208645465,-0.6169056049232639,0.5424645703756971,-0.11658420093062997,28,0.6187884618224221
Surface_minus_Structural,660.0,-0.12392068112337798,0.08148636648077025,-0.29111689454571854,0.04327553229896258,-1.520753550259499,0.13994745654016727,-0.2873954071003714,28,0.3180624012276529
Surface_minus_Structural,680.0,-0.1308335022378305,0.06886077247199113,-0.2721241365842674,0.01045713210860641,-1.8999714574948539,0.06816620578780681,-0.35906085533230786,28,0.22722068595935604
Surface_minus_Structural,700.0,-0.13279456301793435,0.06647448087228965,-0.2691889314388832,0.003599805403014522,-1.9976773233183789,0.055918407120096734,-0.3775255283752573,28,0.19970859685748835
Surface_minus_Structural,720.0,-0.10950860256520475,0.06361930976424005,-0.24004464377688461,0.021027438646475105,-1.7213107619529495,0.09663535311301126,-0.32529715751332894,28,0.24158838278252817
Surface_minus_Structural,740.0,-0.07581847978500493,0.06561982121798618,-0.21045923144604944,0.0588222718760396,-1.1554203955103635,0.25804124003170303,-0.2183539304465937,28,0.40406493762854484
Surface_minus_Structural,760.0,-0.06499776437927075,0.0656432085659028,-0.19968650291447015,0.06969097415592863,-0.9901673882076611,0.33088350768905744,-0.18712404753741577,28,0.45956042734591307
Surface_minus_Structural,780.0,-0.05870401781550221,0.0704226391371344,-0.2031993378481534,0.08579130221714895,-0.8335958228033395,0.4118229242082355,-0.1575348029342787,28,0.5103074710153693
Surface_minus_Structural,800.0,-0.10004341067527253,0.07620637308130546,-0.2564059725137767,0.05631915116323169,-1.3127958546004421,0.20030136074968927,-0.2480950966763771,28,0.3851949245186332
Surface_minus_Structural,820.0,-0.09042813929405032,0.07573466546478329,-0.2458228370501182,0.06496655846201756,-1.1940125270124748,0.24285819946280648,-0.22564715776934288,28,0.40406493762854484
Surface_minus_Structural,840.0,-0.07228391167925971,0.07071934656314312,-0.2173880250630619,0.07282020170454248,-1.0221235799275896,0.31579382859581306,-0.19316320011881805,28,0.4592737687762017
Surface_minus_Structural,860.0,-0.11714892219479649,0.06696231449941101,-0.25454424253883823,0.02024639814924524,-1.7494754037485807,0.09156897391141003,-0.3306197745102186,28,0.24158838278252817
Surface_minus_Structural,880.0,-0.16724484812891527,0.06639128617490835,-0.30346851513096784,-0.031021181126862696,-2.5190782972377948,0.01799300538943671,-0.4760610505422323,28,0.10221697292490642
Surface_minus_Structural,900.0,-0.15223082883337868,0.06480387819997592,-0.28519740371036073,-0.019264253956396638,-2.349100594930679,0.026388257457634796,-0.4439382842043181,28,0.11994662480743089
Surface_minus_Structural,920.0,-0.12948043719747587,0.07123441533320828,-0.2756413844017837,0.01668051000683196,-1.817666876211649,0.08022892093856158,-0.3435067514868321,28,0.23596741452518114
Surface_minus_Structural,940.0,-0.14509965074486994,0.07827832667341046,-0.30571351019238613,0.015514208702646276,-1.8536376147927711,0.0747479032009271,-0.35030458211261534,28,0.2335871975028972
Surface_minus_Structural,960.0,-0.17029424157097411,0.08519478388090325,-0.34509949898275405,0.004511015840805821,-1.998881079492312,0.0557804205229875,-0.3777530169092135,28,0.19970859685748835
Surface_minus_Structural,980.0,-0.18565423764540973,0.07398605566538564,-0.3374610844536571,-0.0338473908371624,-2.5093138967302453,0.018399055126483155,-0.47421575229618884,28,0.10221697292490642
