stage,contrast,channel,mean_beta_uV,t,p_uncorrected,n_subjects,p_fdr
LPP,Surface_minus_Structural,P2,-0.22134817224259237,-2.0161516694522743,0.053833425015160453,28,0.21533370006064181
LPP,Surface_minus_Structural,P3,-0.14657297279040535,-1.5139735719479495,0.14165196336297523,28,0.4430913958098944
LPP,Surface_minus_Structural,P4,-0.20376667238683882,-1.2054421333952499,0.23849132694080855,28,0.5653127749708055
LPP,Surface_minus_Structural,P5,-0.07732450301575122,-0.7917138547200382,0.435428265063478,28,0.7497755754308539
LPP,Surface_minus_Structural,P6,-0.08863592073221704,-0.7739252089955854,0.4456990988668267,28,0.7497755754308539
LPP,Surface_minus_Structural,P7,-0.016008675951184752,-0.1537151219922549,0.8789775148391581,28,0.934828803110782
LPP,Surface_minus_Structural,P8,-0.07761516885481819,-0.6413870664885504,0.5266789337020752,28,0.7980163896990166
LPP,Surface_minus_Structural,PO3,-0.028659604389341682,-0.3172042399913394,0.753528565911989,28,0.8617803876364822
LPP,Surface_minus_Structural,PO4,-0.17132941186584086,-1.449980220063929,0.15858194129838712,28,0.44325131228919706
LPP,Surface_minus_Structural,PO5,0.05237460259956687,0.615711147718453,0.5432410878147316,28,0.7980163896990166
LPP,Surface_minus_Structural,PO6,-0.10282971260582467,-0.9236027851105616,0.36387413823909703,28,0.7277482764781941
LPP,Surface_minus_Structural,PO7,0.01379178179209871,0.1355139227133292,0.8932108285007905,28,0.934828803110782
