model,subj,metric,time_ms,beta_uV
robust_A_AR,s15,AR,480.0,-0.6407169747322808
robust_A_AR,s15,AR,500.0,-0.16774730966080567
robust_A_AR,s15,AR,520.0,0.14063570721676344
robust_A_AR,s15,AR,540.0,-0.2500980982835528
robust_A_AR,s15,AR,560.0,-0.8261335909146759
robust_A_AR,s15,AR,580.0,-0.4214345316348453
robust_A_AR,s15,AR,600.0,-0.0651288666744366
robust_A_AR,s15,AR,620.0,-0.13936608682970453
robust_A_AR,s15,AR,640.0,-0.5775527351880685
robust_A_AR,s15,AR,660.0,-0.5925348970469957
robust_A_AR,s15,AR,680.0,-0.456537231986248
robust_A_AR,s15,AR,700.0,-0.25467679769862733
robust_A_AR,s15,AR,720.0,-0.1526161065052054
robust_A_AR,s15,AR,740.0,-0.2769837386337499
robust_A_AR,s15,AR,760.0,-0.3027499256036308
robust_A_AR,s15,AR,780.0,-0.2036693144629501
robust_A_AR,s15,AR,800.0,-0.18463297856289407
robust_A_AR,s15,AR,820.0,-0.22481116688464364
robust_A_AR,s15,AR,840.0,-0.15464639111062817
robust_A_AR,s15,AR,860.0,-0.37463410663737273
robust_A_AR,s15,AR,880.0,-0.420006052139824
robust_A_AR,s15,AR,900.0,-0.22300727787895486
robust_A_AR,s15,AR,920.0,-0.016480639387222912
robust_A_AR,s15,AR,940.0,-0.032740196388205314
robust_A_AR,s15,AR,960.0,-0.14696543090523684
robust_A_AR,s15,AR,980.0,-0.05986708959493592
robust_A_AR,s15,I,0.0,0.19423766279601437
robust_A_AR,s15,I,20.0,0.163027394923474
robust_A_AR,s15,I,40.0,0.33058621003657673
robust_A_AR,s15,I,60.0,0.2322121714783198
robust_A_AR,s15,I,80.0,0.10254738485866136
robust_A_AR,s15,I,100.0,0.36745470786427037
robust_A_AR,s15,I,120.0,0.42976998119118726
robust_A_AR,s15,I,140.0,0.3666099555689026
robust_A_AR,s15,I,160.0,-0.037833396611809095
robust_A_AR,s15,I,180.0,0.05097927198011143
robust_A_AR,s15,I,200.0,0.11997248579097461
robust_A_AR,s15,I,220.0,0.23585507972268305
robust_A_AR,s15,I,240.0,0.20374788308538622
robust_A_AR,s15,I,260.0,0.007958483571117031
robust_A_AR,s15,I,280.0,-0.02680350350373742
robust_A_AR,s15,I,300.0,0.3736019015288323
robust_A_AR,s15,I,320.0,0.4181047210482086
robust_A_AR,s15,I,340.0,0.13954217869548913
robust_A_AR,s15,I,360.0,0.0697250932809089
robust_A_AR,s15,I,380.0,0.5944994572408573
robust_A_AR,s15,I,400.0,0.3388281375095773
robust_A_AR,s15,I,420.0,-0.5626005914925912
robust_A_AR,s15,I,440.0,-0.6293857457005309
robust_A_AR,s15,I,460.0,0.3579773494463393
robust_A_AR,s15,I,480.0,0.43087262695787193
robust_A_AR,s15,I,500.0,-0.13955271736462044
robust_A_AR,s15,I,520.0,-0.15297622880971945
robust_A_AR,s15,I,540.0,0.14675156130305939
robust_A_AR,s15,I,560.0,0.10478560660221371
robust_A_AR,s15,I,580.0,0.1977273494048032
robust_A_AR,s15,I,600.0,0.25045113066932345
robust_A_AR,s15,I,620.0,0.392083682518782
robust_A_AR,s15,I,640.0,0.36086643425508036
robust_A_AR,s15,I,660.0,0.5556732638652103
robust_A_AR,s15,I,680.0,0.38966494294143333
robust_A_AR,s15,I,700.0,0.016320925580893264
robust_A_AR,s15,I,720.0,-0.04077544315179312
robust_A_AR,s15,I,740.0,-0.007689911963667126
robust_A_AR,s15,I,760.0,0.13593979117338062
robust_A_AR,s15,I,780.0,-0.07453291169722154
robust_A_AR,s15,I,800.0,-0.13208902446539966
robust_A_AR,s15,I,820.0,0.12059229317009418
robust_A_AR,s15,I,840.0,-0.3068723314476585
robust_A_AR,s15,I,860.0,-0.380441510428434
robust_A_AR,s15,I,880.0,-0.34070968065150947
robust_A_AR,s15,I,900.0,-0.20166747907573013
robust_A_AR,s15,I,920.0,-0.09644487144367937
robust_A_AR,s15,I,940.0,-0.10613554609407458
robust_A_AR,s15,I,960.0,-0.5944050428052016
robust_A_AR,s15,I,980.0,-0.5829849748425423
original_A,s16,G_new,0.0,0.04459684482774315
original_A,s16,G_new,20.0,-0.06871978933604227
original_A,s16,G_new,40.0,-0.2501295736922879
original_A,s16,G_new,60.0,-0.17322497640925388
original_A,s16,G_new,80.0,-0.07834074108519916
original_A,s16,G_new,100.0,-0.23834360485681638
original_A,s16,G_new,120.0,-0.24337786644635145
original_A,s16,G_new,140.0,-0.221705822548939
original_A,s16,G_new,160.0,-0.15020560675478312
original_A,s16,G_new,180.0,-0.21862301577733068
original_A,s16,G_new,200.0,-0.30214942047405213
original_A,s16,G_new,220.0,-0.35178547158228224
original_A,s16,G_new,240.0,-0.20036219955837972
original_A,s16,G_new,260.0,-0.0019126270185913924
original_A,s16,G_new,280.0,-0.10800574921393594
original_A,s16,G_new,300.0,-0.22736519815634773
original_A,s16,G_new,320.0,-0.09444196140426153
original_A,s16,G_new,340.0,0.06601439670477979
original_A,s16,G_new,360.0,0.27409615568398815
original_A,s16,G_new,380.0,0.25526368030449675
original_A,s16,G_new,400.0,0.3860523475025554
original_A,s16,G_new,420.0,0.47226124808544767
original_A,s16,G_new,440.0,0.4876404172392338
original_A,s16,G_new,460.0,0.45629862293530804
original_A,s16,G_new,480.0,0.36963152240447117
original_A,s16,G_new,500.0,0.30151325610916907
original_A,s16,G_new,520.0,0.46223494151158934
original_A,s16,G_new,540.0,0.5212115113674064
original_A,s16,G_new,560.0,0.6341105689012864
original_A,s16,G_new,580.0,0.6133872288177569
original_A,s16,G_new,600.0,0.4287266770027673
original_A,s16,G_new,620.0,0.23909207198910518
original_A,s16,G_new,640.0,0.33510139638268266
original_A,s16,G_new,660.0,0.32673176181491587
original_A,s16,G_new,680.0,0.19366821542939355
original_A,s16,G_new,700.0,-0.004266731037668253
original_A,s16,G_new,720.0,-0.08023368284361708
original_A,s16,G_new,740.0,0.02583419629128232
original_A,s16,G_new,760.0,0.0037496840145985547
original_A,s16,G_new,780.0,-0.08675558242986753
original_A,s16,G_new,800.0,-0.01778727261312482
original_A,s16,G_new,820.0,-0.013405328251831383
original_A,s16,G_new,840.0,-0.17528138557531717
original_A,s16,G_new,860.0,-0.18725954892321578
original_A,s16,G_new,880.0,-0.16726953258271202
original_A,s16,G_new,900.0,-0.16192355052979174
original_A,s16,G_new,920.0,-0.06072861278743091
original_A,s16,G_new,940.0,0.0850786224075493
original_A,s16,G_new,960.0,0.16388640532695511
original_A,s16,G_new,980.0,0.24980505817962034
original_A,s16,A,0.0,0.19971556796938977
original_A,s16,A,20.0,0.27946906038628067
original_A,s16,A,40.0,0.06903596618631924
original_A,s16,A,60.0,-0.07975705624682111
original_A,s16,A,80.0,-0.06029168758883485
original_A,s16,A,100.0,-0.06784411611190534
original_A,s16,A,120.0,-0.07553358604182137
original_A,s16,A,140.0,-0.2801585071925629
original_A,s16,A,160.0,-0.2569307490290922
original_A,s16,A,180.0,-0.3460963350039053
original_A,s16,A,200.0,-0.382689868193958
original_A,s16,A,220.0,-0.27098824605213295
original_A,s16,A,240.0,-0.1508080217066777
original_A,s16,A,260.0,0.011935834598425149
original_A,s16,A,280.0,0.01146370871852423
original_A,s16,A,300.0,0.09968751396522185
original_A,s16,A,320.0,0.11437149056045198
original_A,s16,A,340.0,-0.006785551125552347
original_A,s16,A,360.0,-0.06535508643391719
original_A,s16,A,380.0,-0.06350624323484386
original_A,s16,A,400.0,-0.03932504749151264
original_A,s16,A,420.0,-0.28300657834048154
original_A,s16,A,440.0,-0.2578523080078023
original_A,s16,A,460.0,-0.10385406629342599
original_A,s16,A,480.0,-0.080263762758792
original_A,s16,A,500.0,-0.10685890747134565
original_A,s16,A,520.0,-0.12800099610414956
original_A,s16,A,540.0,-0.1576522005334243
original_A,s16,A,560.0,-0.02708777525068623
original_A,s16,A,580.0,0.030746277446173198
original_A,s16,A,600.0,0.3424086939627278
original_A,s16,A,620.0,0.6256124496584323
original_A,s16,A,640.0,0.24045557591709288
original_A,s16,A,660.0,-0.052987012068180586
original_A,s16,A,680.0,-0.06535784269181238
original_A,s16,A,700.0,-0.06758454120223051
original_A,s16,A,720.0,0.1424908233108567
original_A,s16,A,740.0,0.07533125914065027
original_A,s16,A,760.0,0.0010992703815875665
original_A,s16,A,780.0,0.1645867805986449
original_A,s16,A,800.0,0.3503683309021607
original_A,s16,A,820.0,0.3711002266980702
original_A,s16,A,840.0,0.36605379734294885
original_A,s16,A,860.0,0.311382037755942
original_A,s16,A,880.0,0.213712987352897
original_A,s16,A,900.0,0.26800642124439594
original_A,s16,A,920.0,0.27843225365111396
original_A,s16,A,940.0,0.09406462212748776
original_A,s16,A,960.0,-0.012553420490116818
original_A,s16,A,980.0,0.051780935184854056
original_A,s16,I,0.0,-0.5672236121604081
original_A,s16,I,20.0,-0.6922580807166319
original_A,s16,I,40.0,-0.60767891120751
original_A,s16,I,60.0,-0.5810402729725019
original_A,s16,I,80.0,-0.5942246897134027
original_A,s16,I,100.0,-0.5885194925787416
original_A,s16,I,120.0,-0.6420974135006949
original_A,s16,I,140.0,-0.5604844349326492
original_A,s16,I,160.0,-0.5320495850973084
original_A,s16,I,180.0,-0.44940515112730045
original_A,s16,I,200.0,-0.23296980024349562
original_A,s16,I,220.0,-0.3293794523354206
original_A,s16,I,240.0,-0.6597935353806229
original_A,s16,I,260.0,-0.8396243958538282
original_A,s16,I,280.0,-0.8220720486322995
original_A,s16,I,300.0,-0.8382887685360177
original_A,s16,I,320.0,-0.6172207518689796
original_A,s16,I,340.0,-0.5296548573617985
original_A,s16,I,360.0,-0.3959931746201288
original_A,s16,I,380.0,-0.33191124523519383
original_A,s16,I,400.0,-0.2729580790737846
original_A,s16,I,420.0,0.161605014165663
original_A,s16,I,440.0,0.0647141043492171
original_A,s16,I,460.0,-0.17230430761968352
original_A,s16,I,480.0,-0.03066631349529316
original_A,s16,I,500.0,0.2016690795238933
original_A,s16,I,520.0,0.01678591323546466
original_A,s16,I,540.0,-0.23492788971429635
original_A,s16,I,560.0,-0.5883646362184468
original_A,s16,I,580.0,-0.7069341712600017
original_A,s16,I,600.0,-0.7324645595735978
original_A,s16,I,620.0,-0.8544315380418226
original_A,s16,I,640.0,-0.7158995695848256
original_A,s16,I,660.0,-0.6812573913519329
original_A,s16,I,680.0,-0.5561902682315285
original_A,s16,I,700.0,-0.48216706354513444
original_A,s16,I,720.0,-0.6151188837977355
original_A,s16,I,740.0,-0.666857182672392
original_A,s16,I,760.0,-0.6665037528532034
original_A,s16,I,780.0,-0.905013785846694
original_A,s16,I,800.0,-0.9698383906648939
original_A,s16,I,820.0,-0.8196257087731698
original_A,s16,I,840.0,-0.7597630954401788
original_A,s16,I,860.0,-0.8189100640814264
original_A,s16,I,880.0,-0.7292105999645544
original_A,s16,I,900.0,-0.5663383563493136
original_A,s16,I,920.0,-0.5586245231939306
original_A,s16,I,940.0,-0.48853744061568677
original_A,s16,I,960.0,-0.4081790654856311
original_A,s16,I,980.0,-0.4084946380172252
A2,s16,G_new,0.0,0.08528384140208953
A2,s16,G_new,20.0,-0.0035883159775905865
A2,s16,G_new,40.0,-0.2340048159022592
A2,s16,G_new,60.0,-0.18678745752286668
A2,s16,G_new,80.0,-0.07840917658349586
A2,s16,G_new,100.0,-0.2348266527843428
A2,s16,G_new,120.0,-0.24149840983198384
A2,s16,G_new,140.0,-0.2575466612637615
A2,s16,G_new,160.0,-0.1860641926203391
A2,s16,G_new,180.0,-0.26824385314176763
A2,s16,G_new,200.0,-0.3560214677636927
A2,s16,G_new,220.0,-0.3859498592834587
A2,s16,G_new,240.0,-0.21900625978017774
A2,s16,G_new,260.0,0.007085159180991757
A2,s16,G_new,280.0,-0.08853669948846737
A2,s16,G_new,300.0,-0.19530211194962965
A2,s16,G_new,320.0,-0.05414757490222011
A2,s16,G_new,340.0,0.09220458935279816
A2,s16,G_new,360.0,0.2749218670556053
A2,s16,G_new,380.0,0.2703724151367791
A2,s16,G_new,400.0,0.4134626123558571
A2,s16,G_new,420.0,0.44074074184387707
A2,s16,G_new,440.0,0.4436707614598048
A2,s16,G_new,460.0,0.4416714238842362
A2,s16,G_new,480.0,0.3719153849185512
A2,s16,G_new,500.0,0.3017969225300916
A2,s16,G_new,520.0,0.45100875129038
A2,s16,G_new,540.0,0.4953867667979924
A2,s16,G_new,560.0,0.6310630393959166
A2,s16,G_new,580.0,0.631363108991158
A2,s16,G_new,600.0,0.516691543791541
A2,s16,G_new,620.0,0.37660118378648827
A2,s16,G_new,640.0,0.3941920505023637
A2,s16,G_new,660.0,0.3282936881976851
A2,s16,G_new,680.0,0.19160395265931773
A2,s16,G_new,700.0,-0.0039681774473443975
A2,s16,G_new,720.0,-0.035435873996951237
A2,s16,G_new,740.0,0.05739416383565822
A2,s16,G_new,760.0,0.024094357757050475
A2,s16,G_new,780.0,-0.0361183570765248
A2,s16,G_new,800.0,0.06688672901880023
A2,s16,G_new,820.0,0.07632718128363791
A2,s16,G_new,840.0,-0.08635398683397104
A2,s16,G_new,860.0,-0.12549879608228565
A2,s16,G_new,880.0,-0.13083922447331844
A2,s16,G_new,900.0,-0.1200895761469527
A2,s16,G_new,920.0,-0.01661822297629742
A2,s16,G_new,940.0,0.09428483768217458
A2,s16,G_new,960.0,0.1557280216906415
A2,s16,G_new,980.0,0.2595538032568867
A2,s16,A2,0.0,0.12745286095689243
A2,s16,A2,20.0,0.24623911572596824
A2,s16,A2,40.0,0.061122409536351945
A2,s16,A2,60.0,-0.028651737737962812
A2,s16,A2,80.0,0.06269062579470522
A2,s16,A2,100.0,0.10031074598419842
A2,s16,A2,120.0,0.09481580861208233
A2,s16,A2,140.0,-0.0029143272398363604
A2,s16,A2,160.0,-0.02743165497157997
A2,s16,A2,180.0,-0.04786666578410714
A2,s16,A2,200.0,-0.044683989557036216
A2,s16,A2,220.0,0.0013496302385235665
A2,s16,A2,240.0,0.003805755983926254
A2,s16,A2,260.0,0.062001740104317055
A2,s16,A2,280.0,0.14922595436513927
A2,s16,A2,300.0,0.16097326174523158
A2,s16,A2,320.0,0.21374321304012495
A2,s16,A2,340.0,0.22404116563954105
A2,s16,A2,360.0,0.0754089189252021
A2,s16,A2,380.0,0.19176912411389674
A2,s16,A2,400.0,0.268286606647517
A2,s16,A2,420.0,0.03585725233246967
A2,s16,A2,440.0,-0.09364518445719908
A2,s16,A2,460.0,-0.012187981088221944
A2,s16,A2,480.0,0.10312817957344589
A2,s16,A2,500.0,0.11446480100169089
A2,s16,A2,520.0,0.04131579907287197
A2,s16,A2,540.0,-0.04848784496473485
A2,s16,A2,560.0,0.0031788831281619467
A2,s16,A2,580.0,0.11662760666993337
A2,s16,A2,600.0,0.3693224122457843
A2,s16,A2,620.0,0.4825409742314775
A2,s16,A2,640.0,0.2371382352534138
A2,s16,A2,660.0,0.06853020140734718
A2,s16,A2,680.0,0.051475427642996674
A2,s16,A2,700.0,0.07338182523600772
A2,s16,A2,720.0,0.22154054914489665
A2,s16,A2,740.0,0.1823604949488467
A2,s16,A2,760.0,0.1673526294701037
A2,s16,A2,780.0,0.24672300296453337
A2,s16,A2,800.0,0.333714452434293
A2,s16,A2,820.0,0.35386014412262895
A2,s16,A2,840.0,0.3524864301233317
A2,s16,A2,860.0,0.18483813943808358
A2,s16,A2,880.0,0.07751062993339133
A2,s16,A2,900.0,0.0653026800155178
A2,s16,A2,920.0,0.07321854547657805
A2,s16,A2,940.0,-0.022440651483411567
A2,s16,A2,960.0,-0.05440137327483091
A2,s16,A2,980.0,0.026416513300763816
A2,s16,I,0.0,-0.4816003184110419
A2,s16,I,20.0,-0.6054763847845557
A2,s16,I,40.0,-0.5863852082152035
A2,s16,I,60.0,-0.6260592030653267
A2,s16,I,80.0,-0.6692994650568911
A2,s16,I,100.0,-0.6874826956795705
A2,s16,I,120.0,-0.7440713126231693
A2,s16,I,140.0,-0.7661734277382107
A2,s16,I,160.0,-0.7086377612149122
A2,s16,I,180.0,-0.6819656256951714
A2,s16,I,200.0,-0.49413066329296124
A2,s16,I,220.0,-0.5303641013894363
A2,s16,I,240.0,-0.7731301143542815
A2,s16,I,260.0,-0.8609698071749582
A2,s16,I,280.0,-0.8862082692811437
A2,s16,I,300.0,-0.8429216158520338
A2,s16,I,320.0,-0.6366754193511571
A2,s16,I,340.0,-0.6436856201248213
A2,s16,I,360.0,-0.4809995662891863
A2,s16,I,380.0,-0.47216973891837
A2,s16,I,400.0,-0.43257271481792003
A2,s16,I,420.0,-0.06505499243824153
A2,s16,I,440.0,-0.08033697831811759
A2,s16,I,460.0,-0.24314792040891692
A2,s16,I,480.0,-0.14018164928760413
A2,s16,I,500.0,0.06697709118699104
A2,s16,I,520.0,-0.09794231870205544
A2,s16,I,540.0,-0.3278788652702786
A2,s16,I,560.0,-0.6099360516445115
A2,s16,I,580.0,-0.7409539705700681
A2,s16,I,600.0,-0.6590449652724149
A2,s16,I,620.0,-0.6267438806245921
A2,s16,I,640.0,-0.6535302443256389
A2,s16,I,660.0,-0.753773624765476
A2,s16,I,680.0,-0.6295530755333598
A2,s16,I,700.0,-0.5678352300306164
A2,s16,I,720.0,-0.6175803954104295
A2,s16,I,740.0,-0.699902037607727
A2,s16,I,760.0,-0.7471220058587448
A2,s16,I,780.0,-0.9033942161454629
A2,s16,I,800.0,-0.8732084223183402
A2,s16,I,820.0,-0.7174722398418398
A2,s16,I,840.0,-0.6606717717862183
A2,s16,I,860.0,-0.6786600630157645
A2,s16,I,880.0,-0.6089386962761328
A2,s16,I,900.0,-0.39998987861745805
A2,s16,I,920.0,-0.3884204763133199
A2,s16,I,940.0,-0.40808097788230996
A2,s16,I,960.0,-0.39098841099862636
A2,s16,I,980.0,-0.38306942172450453
robust_A_AR,s16,G_new,0.0,0.06935274927586951
robust_A_AR,s16,G_new,20.0,-0.03420636425659116
robust_A_AR,s16,G_new,40.0,-0.24160443789313862
robust_A_AR,s16,G_new,60.0,-0.183153398432486
robust_A_AR,s16,G_new,80.0,-0.08600556515359283
robust_A_AR,s16,G_new,100.0,-0.2470248552507509
robust_A_AR,s16,G_new,120.0,-0.2530111598166197
robust_A_AR,s16,G_new,140.0,-0.2567656973970931
robust_A_AR,s16,G_new,160.0,-0.1823118681734134
robust_A_AR,s16,G_new,180.0,-0.26185083473087023
robust_A_AR,s16,G_new,200.0,-0.349963402497391
robust_A_AR,s16,G_new,220.0,-0.3857056357429054
robust_A_AR,s16,G_new,240.0,-0.21924493104346854
robust_A_AR,s16,G_new,260.0,-0.0005359589475272403
robust_A_AR,s16,G_new,280.0,-0.10685312527455398
robust_A_AR,s16,G_new,300.0,-0.21519246296681635
robust_A_AR,s16,G_new,320.0,-0.08053113492420835
robust_A_AR,s16,G_new,340.0,0.06474140993166255
robust_A_AR,s16,G_new,360.0,0.2657735312684488
robust_A_AR,s16,G_new,380.0,0.24695241073708782
robust_A_AR,s16,G_new,400.0,0.380622957042249
robust_A_AR,s16,G_new,420.0,0.4367715792818599
robust_A_AR,s16,G_new,440.0,0.4555440288770389
robust_A_AR,s16,G_new,460.0,0.4433230198801363
robust_A_AR,s16,G_new,480.0,0.3593904677922649
robust_A_AR,s16,G_new,500.0,0.28792204330169807
robust_A_AR,s16,G_new,520.0,0.4461358621445241
robust_A_AR,s16,G_new,540.0,0.5015710377598689
robust_A_AR,s16,G_new,560.0,0.6307141790288103
robust_A_AR,s16,G_new,580.0,0.617014957943028
robust_A_AR,s16,G_new,600.0,0.47088502905482615
robust_A_AR,s16,G_new,620.0,0.3164828515938018
robust_A_AR,s16,G_new,640.0,0.3647490005336361
robust_A_AR,s16,G_new,660.0,0.31997016707517395
robust_A_AR,s16,G_new,680.0,0.18539050717595673
robust_A_AR,s16,G_new,700.0,-0.012864566479282483
robust_A_AR,s16,G_new,720.0,-0.06281811136777621
robust_A_AR,s16,G_new,740.0,0.034917991787889735
robust_A_AR,s16,G_new,760.0,0.003570787453329158
robust_A_AR,s16,G_new,780.0,-0.06662204507280522
robust_A_AR,s16,G_new,800.0,0.0254346678162736
robust_A_AR,s16,G_new,820.0,0.03237337361302145
robust_A_AR,s16,G_new,840.0,-0.1301317104116879
robust_A_AR,s16,G_new,860.0,-0.14863569374205207
robust_A_AR,s16,G_new,880.0,-0.14066722694820938
robust_A_AR,s16,G_new,900.0,-0.1285026471419527
robust_A_AR,s16,G_new,920.0,-0.026017754264755583
robust_A_AR,s16,G_new,940.0,0.09689443946920992
robust_A_AR,s16,G_new,960.0,0.1624180653400318
robust_A_AR,s16,G_new,980.0,0.2562361413344616
robust_A_AR,s16,AR,0.0,0.16451397351457045
robust_A_AR,s16,AR,20.0,0.26910881527279956
robust_A_AR,s16,AR,40.0,0.06664579588365148
robust_A_AR,s16,AR,60.0,-0.05295241546027499
robust_A_AR,s16,AR,80.0,0.008300594499474342
robust_A_AR,s16,AR,100.0,0.026395969294224362
robust_A_AR,s16,AR,120.0,0.019725083080392947
robust_A_AR,s16,AR,140.0,-0.13000769143479995
robust_A_AR,s16,AR,160.0,-0.13341488946484445
robust_A_AR,s16,AR,180.0,-0.18596935134806042
robust_A_AR,s16,AR,200.0,-0.20090892511676556
robust_A_AR,s16,AR,220.0,-0.12336377945335569
robust_A_AR,s16,AR,240.0,-0.06690311311210698
robust_A_AR,s16,AR,260.0,0.040992609501648986
robust_A_AR,s16,AR,280.0,0.09075288609924123
robust_A_AR,s16,AR,300.0,0.13789816437831495
robust_A_AR,s16,AR,320.0,0.17486016519081338
robust_A_AR,s16,AR,340.0,0.1252596879977507
robust_A_AR,s16,AR,360.0,0.013268256790824912
robust_A_AR,s16,AR,380.0,0.08078569346405862
robust_A_AR,s16,AR,400.0,0.13570481761909384
robust_A_AR,s16,AR,420.0,-0.10909754875779246
robust_A_AR,s16,AR,440.0,-0.17177518096069655
robust_A_AR,s16,AR,460.0,-0.054557839683838275
robust_A_AR,s16,AR,480.0,0.022320945369005585
robust_A_AR,s16,AR,500.0,0.01663347329247114
robust_A_AR,s16,AR,520.0,-0.03496343899164486
robust_A_AR,s16,AR,540.0,-0.10000084624298303
robust_A_AR,s16,AR,560.0,-0.010587252091933785
robust_A_AR,s16,AR,580.0,0.08090828153501549
robust_A_AR,s16,AR,600.0,0.3684634532712451
robust_A_AR,s16,AR,620.0,0.5630667747841165
robust_A_AR,s16,AR,640.0,0.2460226189231609
robust_A_AR,s16,AR,660.0,0.014992676314433032
robust_A_AR,s16,AR,680.0,-0.00044609458364530674
robust_A_AR,s16,AR,700.0,0.01108550852842502
robust_A_AR,s16,AR,720.0,0.1922089696412792
robust_A_AR,s16,AR,740.0,0.13899496978500112
robust_A_AR,s16,AR,760.0,0.09639101560095155
robust_A_AR,s16,AR,780.0,0.21675961461141877
robust_A_AR,s16,AR,800.0,0.35170751717170684
robust_A_AR,s16,AR,820.0,0.3727474029017529
robust_A_AR,s16,AR,840.0,0.36964859073198547
robust_A_AR,s16,AR,860.0,0.2485471363859371
robust_A_AR,s16,AR,880.0,0.14231082943924397
robust_A_AR,s16,AR,900.0,0.16018737559084822
robust_A_AR,s16,AR,920.0,0.1694988734621395
robust_A_AR,s16,AR,940.0,0.030232344351840135
robust_A_AR,s16,AR,960.0,-0.03692076398532536
robust_A_AR,s16,AR,980.0,0.03885611854845489
robust_A_AR,s16,I,0.0,-0.5316593312368527
robust_A_AR,s16,I,20.0,-0.6689914417930938
robust_A_AR,s16,I,40.0,-0.602046641329248
robust_A_AR,s16,I,60.0,-0.6039267377889364
robust_A_AR,s16,I,80.0,-0.6444500845431845
robust_A_AR,s16,I,100.0,-0.6566555152670928
robust_A_AR,s16,I,120.0,-0.7113733232814727
robust_A_AR,s16,I,140.0,-0.6790235744945226
robust_A_AR,s16,I,160.0,-0.6310964563625526
robust_A_AR,s16,I,180.0,-0.5785648451043144
robust_A_AR,s16,I,200.0,-0.37900364293760436
robust_A_AR,s16,I,220.0,-0.4456656543180813
robust_A_AR,s16,I,240.0,-0.7257004638321478
robust_A_AR,s16,I,260.0,-0.8587271056115877
robust_A_AR,s16,I,280.0,-0.8754230324864556
robust_A_AR,s16,I,300.0,-0.8585381270764451
robust_A_AR,s16,I,320.0,-0.6517953998164615
robust_A_AR,s16,I,340.0,-0.6200044037007145
robust_A_AR,s16,I,360.0,-0.45334591143783
robust_A_AR,s16,I,380.0,-0.43389356991713096
robust_A_AR,s16,I,400.0,-0.39447819244959337
robust_A_AR,s16,I,420.0,0.026715376478136647
robust_A_AR,s16,I,440.0,-0.008881028899366289
robust_A_AR,s16,I,460.0,-0.21191077916637616
robust_A_AR,s16,I,480.0,-0.10520743901499037
robust_A_AR,s16,I,500.0,0.1113421028955642
robust_A_AR,s16,I,520.0,-0.05401987739454081
robust_A_AR,s16,I,540.0,-0.2833464992338577
robust_A_AR,s16,I,560.0,-0.6011766825224258
robust_A_AR,s16,I,580.0,-0.7393238745375059
robust_A_AR,s16,I,600.0,-0.7303553045969086
robust_A_AR,s16,I,620.0,-0.7755378046035906
robust_A_AR,s16,I,640.0,-0.7057461297312404
robust_A_AR,s16,I,660.0,-0.7306417977197729
robust_A_AR,s16,I,680.0,-0.604202122323299
robust_A_AR,s16,I,700.0,-0.5396809236406889
robust_A_AR,s16,I,720.0,-0.6407252236338337
robust_A_AR,s16,I,740.0,-0.7058590920957526
robust_A_AR,s16,I,760.0,-0.7313576265085451
robust_A_AR,s16,I,780.0,-0.9310108587719166
robust_A_AR,s16,I,800.0,-0.9504299735955349
robust_A_AR,s16,I,820.0,-0.7992246972079611
robust_A_AR,s16,I,840.0,-0.7409815846172148
robust_A_AR,s16,I,860.0,-0.7580440992441889
robust_A_AR,s16,I,880.0,-0.6681728111695799
robust_A_AR,s16,I,900.0,-0.4773425913640785
robust_A_AR,s16,I,920.0,-0.468264936589276
robust_A_AR,s16,I,940.0,-0.4395960350300573
robust_A_AR,s16,I,960.0,-0.3923068560535452
robust_A_AR,s16,I,980.0,-0.3966863872620362
original_A,s17,G_new,0.0,0.13969060774682862
original_A,s17,G_new,20.0,-0.06025943913121391
original_A,s17,G_new,40.0,0.067148373822397
original_A,s17,G_new,60.0,0.20439251503710146
original_A,s17,G_new,80.0,0.12680151585160762
original_A,s17,G_new,100.0,0.03250459766815375
original_A,s17,G_new,120.0,0.1408210187249541
original_A,s17,G_new,140.0,0.10720387068830813
original_A,s17,G_new,160.0,0.07665849319284801
original_A,s17,G_new,180.0,0.1269650207268237
original_A,s17,G_new,200.0,0.02974926521228735
original_A,s17,G_new,220.0,-0.06725692152580226
original_A,s17,G_new,240.0,-0.22841940365061328
original_A,s17,G_new,260.0,-0.35615170348450675
original_A,s17,G_new,280.0,-0.26815657244044133
original_A,s17,G_new,300.0,-0.2227023648015411
original_A,s17,G_new,320.0,-0.13551972421927672
original_A,s17,G_new,340.0,0.038439247392465
original_A,s17,G_new,360.0,-0.002104357883392225
original_A,s17,G_new,380.0,0.17084089750510795
original_A,s17,G_new,400.0,0.20977324712183407
original_A,s17,G_new,420.0,0.11894696431421423
original_A,s17,G_new,440.0,0.045877745653590256
original_A,s17,G_new,460.0,-0.025416318838401616
original_A,s17,G_new,480.0,-0.014155320726576444
original_A,s17,G_new,500.0,-0.19049577781900068
original_A,s17,G_new,520.0,-0.23674202563289026
original_A,s17,G_new,540.0,-0.151942142223305
original_A,s17,G_new,560.0,-0.08121920007319765
original_A,s17,G_new,580.0,0.018157949168798704
original_A,s17,G_new,600.0,-0.009368570447173596
original_A,s17,G_new,620.0,0.009457124449021241
original_A,s17,G_new,640.0,0.0009579345253035736
original_A,s17,G_new,660.0,-0.13775742371275218
original_A,s17,G_new,680.0,-0.09221601439777224
original_A,s17,G_new,700.0,0.09563374069122593
original_A,s17,G_new,720.0,0.21457480157929612
original_A,s17,G_new,740.0,0.2660702082019234
